"game_date","day_of_week","away_team","away_score","home_team","home_score","status","result","winner","is_conference","location","boxscore_url","away_runs","home_runs","away_starter","home_starter","away_starter_ip","home_starter_ip"
2026-04-12,"Sunday","St. Scholastica",15,"St. Olaf",14,"Final","Final","St. Scholastica",TRUE,"Northfield, MN // Mark Almli Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUP%2fQHI2wJpL9mAWLJQ%2fNw1xY7LNwxX1Ym%2fjJnty4%2bEdWV0F9JSL77fDPnRfQULtyhLPG3Mf9gYfTGoc%2bwHUg77FpGp9%2bKqrej4qW9IFkD7hxvE7Vdr6oZL9nuM4bSvyv6K&path=baseball",15,14,"Ben Schefers","Jack Nord (L, 0-3)","3.2","1"
2026-04-12,"Sunday","Macalester",9,"Concordia",7,"Final","Final","Macalester",TRUE,"Moorhead, MN // Bucky Burgau Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=JcLFfL9RUu0H5ystoOMbjRG6pFkOaHhJ9o8S3vINmQOIe5jlXcgY0S4nV0V6%2bRzpslQrdDOnX1zUk%2fI1jid3%2fDm8bjNbnxbUpE907TWeiUaohATNehz3P%2bMglARLwKa%2bwOQqybsdAYmcgZJUwsxv3K4CnV3jmChvjp0ZtjmsKPXG6xLFmGoahKtYU4cILoNx&path=baseball",9,7,"Jack Nussbaum (W, 1-1)","Grant Anderson (L, 2-2)","4.2","3"
2026-04-12,"Sunday","Bethel",18,"Gustavus",11,"Final","Final","Bethel",TRUE,"St. Peter, MN // Gustie Baseball Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPYnsJRwq%2bTPgevIU0rsFMATbPwc%2f5el%2b9T0XS8E99rGUUvgfV%2b7NExaTp9am7w9WuTQ173HxaRnTivoN%2fapSdqcnHiNbf%2bTWFUl9iFvzfs78EnvMhDQCN%2bfa6Xs9k%2fTYaSjPAe0mz6QBNh2b34NwbRg%3d%3d&path=baseball",18,11,"Jackson Hunter (W, 4-2)","Logan Feeney","6","2.2"
2026-04-12,"Sunday","Saint John's",4,"Hamline",2,"Final","Final
                                                                                        
                                            
                                            
                                                (11 inn.)","Saint John's",TRUE,"St. Paul, MN // CHS Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPGBOMQ6HzAX3wcEsySnJXko%2bkFOoKQSSLBvhfpeT0ohBQdoC2HNEJUUesGkojIIgiK5UNulLxmrP0TbMCzFu6usY9V2FsZZkUvw3bSIGHPXZfINfbPXucMAnzx9fGc4zN&path=baseball",4,2,"Dylan Bloom (W, 2-1)","Hans Christensen (L, 2-2)","8","10.1"
2026-04-12,"Sunday","Macalester",1,"Concordia",2,"Final","Final","Concordia",TRUE,"Moorhead, MN // Bucky Burgau Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=JcLFfL9RUu0H5ystoOMbjRG6pFkOaHhJ9o8S3vINmQOIe5jlXcgY0S4nV0V6%2bRzpslQrdDOnX1zUk%2fI1jid3%2fDm8bjNbnxbUpE907TWeiUaohATNehz3P%2bMglARLwKa%2bzrLU0Abilxf1RRAt69p6aDOzig29W%2fTtEYWDuCdkLAzKl%2f3EqYtDulwr8UNSMkSd&path=baseball",1,2,"Josh Schmidt","Grant Paffrath","3.2","6"
2026-04-13,"Monday","Concordia",2,"Hamline",3,"Final","Final
                                                                                        
                                            
                                            
                                                8 innings","Hamline",TRUE,"St. Paul, MN // CHS Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPGBOMQ6HzAX3wcEsySnJXko%2bkFOoKQSSLBvhfpeT0ohBQdoC2HNEJUUesGkojIIgiJO%2byijG85%2b6jBqD0A9XKMQufx3YNobjD%2bazsdy8jCPVfuQCWKBw%2fmrF5FGZYI8%2b1&path=baseball",2,3,"Caleb Johnson","Teagan Yotter","5.1","6"
2026-04-13,"Monday","Concordia",2,"Hamline",7,"Final","Final","Hamline",TRUE,"St. Paul, MN // CHS Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPGBOMQ6HzAX3wcEsySnJXko%2bkFOoKQSSLBvhfpeT0ohBQdoC2HNEJUUesGkojIIgiJO%2byijG85%2b6jBqD0A9XKMY%2bTu%2fkrR3aA65n7gshoyV9645rREaJJstXT1m1jqeot&path=baseball",2,7,"Ben Trutwin (L, 0-2)","Bentley Casey (W, 2-2)","3.1","5"
2026-04-13,"Monday","University of Northwestern (MN)",1,"Macalester",2,"Final","Final","Macalester",FALSE,"St. Paul, MN // Nicholson Field","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhh3G3opbCW7vkb0ASu%2fFCot4H8%2bD12wwparOOT4BdTP2G15%2bMBcyDBwUBccf9iwtV8e2mvqbNQi%2bj5zwvNAF22%2fz4t623CP89wLf%2bDyu%2fYsB&path=baseball",1,2,"Christian Raya (L, 2-3)","Isaiah Ramirez","8.1","1"
2026-04-15,"Wednesday","Saint Mary's",7,"Macalester",8,"Final","Final
                                                                                        
                                            
                                            
                                                9 inn.","Macalester",TRUE,"St. Paul, MN // Nicholson Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhh3G3opbCW7vkb0ASu%2fFCot4H8%2bD12wwparOOT4BdTP2CTCpxKUjJ7IL9z%2b51eBqgR8qY61FPsXNmQ6Kt4puNGfxSY59jBYf5w8o9mAUB8js&path=baseball",7,8,"Connor Tulley","Ben King","1","2.2"
2026-04-15,"Wednesday","Carleton",1,"Bethel",9,"Final","Final","Bethel",TRUE,"Arden Hills, MN // Hargis Park
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhjzahKugRChgIwJOnQuU36Zc5dowlAKrNQcQu3%2bqXx8Ud7BZ6PfTA4LtxV0xlWnceVFaugcQJh6nendYz8OXhr6%2fy3qTmiCJ2rTlZTU00d1N&path=baseball",1,9,"Jack Curtis (L, 0-2)","Mark Anderson (W, 5-0)","4.1","6"
2026-04-15,"Wednesday","Augsburg",4,"St. Scholastica",1,"Final","Final","Augsburg",TRUE,"Duluth, MN // Wade Stadium
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUP70MuHmFeDr%2fHoyAaAHnUYRiua6jdcXRvInqE90T2dVJDjIs6qT1jDKLpwKp07LptqiLCKQoSaclF%2f7nDcD6Rrag27HQdnVSD4aNrvKsoEBJsg20MeygcmsFw9fbgmTCI&path=baseball",4,1,"Jake Pittelkow (W, )","Zack Hlinsky (L, )","7","1.1"
2026-04-15,"Wednesday","Saint John's",4,"Gustavus",0,"Final","Final","Saint John's",TRUE,"St. Peter, MN // Gustie Baseball Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPYnsJRwq%2bTPgevIU0rsFMATbPwc%2f5el%2b9T0XS8E99rGUUvgfV%2b7NExaTp9am7w9Wuat8UrypGct9d3QtCuqhexDQVto3uNwo7b3ppow7EvBBghEsOwbx2ZLUbbfcVm7h%2f&path=baseball",4,0,"Max Edwards (W, 5-0)","Cole Spitzer (L, 1-3)","7","2"
2026-04-15,"Wednesday","University of Wisconsin-La Crosse",5,"St. Olaf",1,"Final","Final","University of Wisconsin-La Crosse",FALSE,"Northfield, MN // Mark Almli Field
                                        
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUP%2fQHI2wJpL9mAWLJQ%2fNw1xY7LNwxX1Ym%2fjJnty4%2bEdWV0F9JSL77fDPnRfQULtyhL62zbjzW518%2bpa%2byIDzPIlHfXyfuG0wGHq0C0DPNr9ccRu%2bQSmXfO2bHs3z3taQty&path=baseball",5,1,"Owen Deprez (W, 4-1)","Ian Enyeart (L, 0-3)","7","1"
2026-04-15,"Wednesday","Saint John's",6,"Gustavus",9,"Final","Final","Gustavus",TRUE,"St. Peter, MN // Gustie Baseball Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPYnsJRwq%2bTPgevIU0rsFMATbPwc%2f5el%2b9T0XS8E99rGUUvgfV%2b7NExaTp9am7w9Wuat8UrypGct9d3QtCuqhexAeMjtvbkZ%2bf2WrYMiqA2tXER%2bxHZlghWgfzYkSf72G8&path=baseball",6,9,"Hunter Hoen","Benny McDonald","5.2","6.1"
2026-04-15,"Wednesday","Augsburg",0,"St. Scholastica",10,"Final","Final
                                                                                        
                                            
                                            
                                                (7 inn.)","St. Scholastica",TRUE,"Duluth, MN // Wade Stadium
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUP70MuHmFeDr%2fHoyAaAHnUYRiua6jdcXRvInqE90T2dVJDjIs6qT1jDKLpwKp07Lptgg2jj8XtgG%2bWlLpatdJEI6VOzFt8AfKxubsAUEjB8JEV8S2ArNbuao1sjz9sKMkp&path=baseball",0,10,"Vincent Rupp (L, )","Jonathan Stoeckle (W, )","5.2","7"
2026-04-15,"Wednesday","Carleton",6,"Bethel",7,"Final","Final","Bethel",TRUE,"Arden Hills, MN // Hargis Park
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhjzahKugRChgIwJOnQuU36Zc5dowlAKrNQcQu3%2bqXx8U4kliBjehLWzy1%2f%2boy%2btBr4Ykrz0pahD5lMO%2bNuNKRld4NwVtIzq1xBWgNpsgD96E&path=baseball",6,7,"Charlie Werts","Ted Hohn","5","1.2"
2026-04-15,"Wednesday","Saint Mary's",6,"Macalester",7,"Final","Final","Macalester",TRUE,"St. Paul, MN // Nicholson Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhh3G3opbCW7vkb0ASu%2fFCot4H8%2bD12wwparOOT4BdTP215GJ0LJKfedTBfgy3D%2fkF6kvTpZR44tPnEOElaEHabDugj84XB90nxTJkAkKlN%2bG&path=baseball",6,7,"Andrew Milner","Caleb Chou-Green","0","1.1"
2026-04-15,"Wednesday","Hamline",0,"University of Northwestern (MN)",7,"Final","Final","University of Northwestern (MN)",FALSE,"St. Paul, MN // Reynolds Field","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPGBOMQ6HzAX3wcEsySnJXko%2bkFOoKQSSLBvhfpeT0ohBQdoC2HNEJUUesGkojIIgi0l8ayCALFohX25nF1EgWzwHgSe%2bE78ZFdcsv%2fSEkA67Pd21GP7LeDsZzdYgP86tn&path=baseball",0,7,"Carter Hoff (L, 0-5)","Solomon Kardell (W, 1-1)","5","9"
2026-04-15,"Wednesday","University of Wisconsin-La Crosse",7,"St. Olaf",5,"Final","Final","University of Wisconsin-La Crosse",FALSE,"Northfield, MN // Mark Almli Field
                                        
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUP%2fQHI2wJpL9mAWLJQ%2fNw1xY7LNwxX1Ym%2fjJnty4%2bEdWV0F9JSL77fDPnRfQULtyhL4YfbRdgZVg7qk67zCucClQOpLO1njOWlG%2bIvOt7byVMxH%2fsA1oNSqNGOkJ1YX0MF&path=baseball",7,5,"Trace Vrbancic","David Scheil","4.1","2"
2026-04-16,"Thursday","University of Northwestern (MN)",18,"Augsburg",5,"Final","Final
                                                                                        
                                            
                                            
                                                (7 inn.)","University of Northwestern (MN)",FALSE,"Minneapolis, MN // Parade Stadium","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhtveQyeNwbkzAlu5obewpsYUzVuJNuGhnX5KgPVKMnlSmZuipFjrSeq5ktb7%2fLbkz%2bjc95y58kHGZtJXXgp2BzE%3d&path=baseball",18,5,"Kason Pietruszewski (W, 3-1)","Dylan Waukazo (L, 0-1)","6","0"
2026-04-17,"Friday","University of Northwestern (MN)",2,"Bethel",3,"Final","Final","Bethel",FALSE,"Arden Hills, MN // Hargis Park
                                        
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhjzahKugRChgIwJOnQuU36Zc5dowlAKrNQcQu3%2bqXx8UZfnehmXIO36DSK4jxuN2xZLeCMuSE093ibHrY7BR3o1%2fM3U1e4zAdzUKKIQsu5el&path=baseball",2,3,"Dreyer Homan (L, 3-1)","Jackson Hunter","7","5"
2026-04-19,"Sunday","Macalester",NA,"Carleton",NA,"1:00 P.M.","1:00 P.M.",NA,TRUE,"Northfield, MN // Mel Taube Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-04-19,"Sunday","Concordia",NA,"Augsburg",NA,"1:00 P.M.","1:00 P.M.",NA,TRUE,"Minneapolis, MN // Parade Stadium
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-04-19,"Sunday","St. Scholastica",NA,"Saint Mary's",NA,"1:00 P.M.","1:00 P.M.",NA,TRUE,"Winona, MN // Max Molock Field
                                        
                                        
                                            (Conf.)",NA,NA,NA,NA,NA,NA,NA
2026-04-19,"Sunday","St. Olaf",NA,"Saint John's",NA,"1:00 P.M.","1:00 P.M.",NA,TRUE,"Collegeville, MN // Becker Park
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-04-19,"Sunday","St. Olaf",NA,"Saint John's",NA,"3:00 P.M.","3:00 P.M.",NA,TRUE,"Collegeville, MN // Becker Park
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-04-19,"Sunday","St. Scholastica",NA,"Saint Mary's",NA,"3:30 P.M.","3:30 P.M.",NA,TRUE,"Winona, MN // Max Molock Field
                                        
                                        
                                            (Conf.)",NA,NA,NA,NA,NA,NA,NA
2026-04-19,"Sunday","Concordia",NA,"Augsburg",NA,"3:30 P.M.","3:30 P.M.",NA,TRUE,"Minneapolis, MN // Parade Stadium
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-04-19,"Sunday","Macalester",NA,"Carleton",NA,"3:30 P.M.","3:30 P.M.",NA,TRUE,"Northfield, MN // Mel Taube Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-04-20,"Monday","Gustavus",NA,"Hamline",NA,"2:30 P.M.","2:30 P.M.",NA,TRUE,"St. Paul, MN // CHS Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-04-20,"Monday","Gustavus",NA,"Hamline",NA,"5:00 P.M.","5:00 P.M.",NA,TRUE,"St. Paul, MN // CHS Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-04-21,"Tuesday","Saint Mary's",NA,"Concordia",NA,"12:00 P.M.","12:00 P.M.",NA,TRUE,"Moorhead, MN // Bucky Burgau Field
                                        
                                        
                                            (Conf.)",NA,NA,NA,NA,NA,NA,NA
2026-04-21,"Tuesday","St. Scholastica",NA,"Bethel",NA,"2:30 P.M.","2:30 P.M.",NA,TRUE,"Arden Hills, MN // Hargis Park
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-04-21,"Tuesday","Carleton",NA,"Gustavus",NA,"2:30 P.M.","2:30 P.M.",NA,TRUE,"St. Peter, MN // Gustie Baseball Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-04-21,"Tuesday","Saint Mary's",NA,"Concordia",NA,"2:30 P.M.","2:30 P.M.",NA,TRUE,"Moorhead, MN // Bucky Burgau Field
                                        
                                        
                                            (Conf.)",NA,NA,NA,NA,NA,NA,NA
2026-04-21,"Tuesday","Saint John's",NA,"Macalester",NA,"2:30 P.M.","2:30 P.M.",NA,TRUE,"St. Paul, MN // Nicholson Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-04-21,"Tuesday","Hamline",NA,"St. Olaf",NA,"2:30 P.M.","2:30 P.M.",NA,TRUE,"Northfield, MN // Mark Almli Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-04-21,"Tuesday","Saint John's",NA,"Macalester",NA,"4:30 P.M.","4:30 P.M.",NA,TRUE,"St. Paul, MN // Nicholson Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-04-21,"Tuesday","St. Scholastica",NA,"Bethel",NA,"4:30 P.M.","4:30 P.M.",NA,TRUE,"Arden Hills, MN // Hargis Park
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-04-21,"Tuesday","Carleton",NA,"Gustavus",NA,"5:00 P.M.","5:00 P.M.",NA,TRUE,"St. Peter, MN // Gustie Baseball Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-04-21,"Tuesday","Hamline",NA,"St. Olaf",NA,"5:00 P.M.","5:00 P.M.",NA,TRUE,"Northfield, MN // Mark Almli Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-04-22,"Wednesday","North Central University (MN)",NA,"Carleton",NA,"2:30 P.M.","2:30 P.M.",NA,FALSE,"Northfield, MN // Mel Taube Field
                                        
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-04-22,"Wednesday","Augsburg",NA,"University of Northwestern (MN)",NA,"4:00 P.M.","4:00 P.M.",NA,FALSE,"St. Paul, MN // Reynolds Field
                                        
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-04-22,"Wednesday","Bethany Lutheran College",NA,"Gustavus",NA,"4:00 P.M.","4:00 P.M.",NA,FALSE,"St. Peter, MN // Gustie Baseball Field
                                        
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-04-22,"Wednesday","Crown College",NA,"Bethel",NA,"Final","Final
                                                                                        
                                            
                                            
                                                Suspended After 2.5 Inning Due To Time Constraints, BU 9, CC 3",NA,FALSE,"Minneapolis, MN // U.S. Bank Stadium",NA,NA,NA,NA,NA,NA,NA
2026-04-22,"Wednesday","University of Wisconsin-Superior",NA,"St. Scholastica",NA,"4:00 P.M.","4:00 P.M.",NA,FALSE,"Duluth, MN // Wade Stadium",NA,NA,NA,NA,NA,NA,NA
2026-04-22,"Wednesday","North Central University (MN)",NA,"Carleton",NA,"5:00 P.M.","5:00 P.M.",NA,FALSE,"Northfield, MN // Mel Taube Field
                                        
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-04-22,"Wednesday","Augsburg",NA,"University of Northwestern (MN)",NA,"6:30 P.M.","6:30 P.M.",NA,FALSE,"St. Paul, MN // Reynolds Field
                                        
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-04-23,"Thursday","University of Minnesota Morris",NA,"Concordia",NA,"2:30 P.M.","2:30 P.M.",NA,FALSE,"Moorhead, MN // Bucky Burgau Field
                                        
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-04-23,"Thursday","Gustavus",NA,"Minnesota State University-Mankato",NA,"4:00 P.M.","4:00 P.M.",NA,FALSE,"Mankato, MN // Bowyer Field",NA,NA,NA,NA,NA,NA,NA
2026-04-23,"Thursday","University of Minnesota Morris",NA,"Concordia",NA,"5:00 P.M.","5:00 P.M.",NA,FALSE,"Moorhead, MN // Bucky Burgau Field
                                        
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-04-24,"Friday","Minnesota-Morris",NA,"Saint John's",NA,"5:00 P.M.","5:00 P.M.",NA,FALSE,"Collegeville, Minn.
                                        
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-04-25,"Saturday","Hamline",NA,"St. Scholastica",NA,"1:00 P.M.","1:00 P.M.",NA,TRUE,"Duluth, MN // Wade Stadium
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-04-25,"Saturday","Gustavus",NA,"Saint Mary's",NA,"1:00 P.M.","1:00 P.M.",NA,TRUE,"Winona, MN // Max Molock Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-04-25,"Saturday","Carleton",NA,"Concordia",NA,"1:00 P.M.","1:00 P.M.",NA,TRUE,"Moorhead, MN // Bucky Burgau Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-04-25,"Saturday","Bethel",NA,"St. Olaf",NA,"1:00 P.M.","1:00 P.M.",NA,TRUE,"Northfield, MN // Mark Almli Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-04-25,"Saturday","Saint John's",NA,"Augsburg",NA,"1:00 P.M.","1:00 P.M.",NA,TRUE,"Minneapolis, MN // Parade Stadium
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-04-25,"Saturday","Macalester",NA,"University of Minnesota Morris",NA,"2:00 P.M.","2:00 P.M.",NA,FALSE,"St. Paul, MN // Nicholson Field",NA,NA,NA,NA,NA,NA,NA
2026-04-25,"Saturday","Hamline",NA,"St. Scholastica",NA,"3:00 P.M.","3:00 P.M.",NA,TRUE,"Duluth, MN // Wade Stadium
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-04-25,"Saturday","Gustavus",NA,"Saint Mary's",NA,"3:00 P.M.","3:00 P.M.",NA,TRUE,"Winona, MN // Max Molock Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-04-25,"Saturday","Saint John's",NA,"Augsburg",NA,"3:00 P.M.","3:00 P.M.",NA,TRUE,"Minneapolis, MN // Parade Stadium
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-04-25,"Saturday","Bethel",NA,"St. Olaf",NA,"3:30 P.M.","3:30 P.M.",NA,TRUE,"Northfield, MN // Mark Almli Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-04-25,"Saturday","Carleton",NA,"Concordia",NA,"3:30 P.M.","3:30 P.M.",NA,TRUE,"Moorhead, MN // Bucky Burgau Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-04-26,"Sunday","St. Olaf",NA,"Saint Mary's",NA,"1:00 P.M.","1:00 P.M.",NA,TRUE,"Winona, MN // Max Molock Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-04-26,"Sunday","Concordia",NA,"University of Minnesota Morris",NA,"2:30 P.M.","2:30 P.M.",NA,FALSE,"Morris, MN // Chizek Field",NA,NA,NA,NA,NA,NA,NA
2026-04-26,"Sunday","St. Olaf",NA,"Saint Mary's",NA,"3:30 P.M.","3:30 P.M.",NA,TRUE,"Winona, MN // Max Molock Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-04-27,"Monday","North Central University (MN)",NA,"Augsburg",NA,"3:00 P.M.","3:00 P.M.",NA,FALSE,"Minneapolis, MN // Parade Stadium
                                        
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-04-27,"Monday","North Central University (MN)",NA,"Augsburg",NA,"5:30 P.M.","5:30 P.M.",NA,FALSE,"Minneapolis, MN // Parade Stadium
                                        
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-04-27,"Monday","Hamline",NA,"University of Northwestern (MN)",NA,"6:00 P.M.","6:00 P.M.",NA,FALSE,"St. Paul, MN // Reynolds Field",NA,NA,NA,NA,NA,NA,NA
2026-04-27,"Monday","Macalester",NA,"Bethany Lutheran College",NA,"6:00 P.M.","6:00 P.M.",NA,FALSE,"Mankato, MN // ISG Field",NA,NA,NA,NA,NA,NA,NA
2026-04-28,"Tuesday","Bethel",NA,"Concordia",NA,"1:00 P.M.","1:00 P.M.",NA,TRUE,"Moorhead, MN // Bucky Burgau Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-04-28,"Tuesday","Gustavus",NA,"St. Scholastica",NA,"2:30 P.M.","2:30 P.M.",NA,TRUE,"Duluth, MN // Wade Stadium
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
